----𝑘|𝑛=𝑘·𝑛ⱼ·𝑛ᵢ |-----tⱼᵢ------|--------tₜₒₜₐₗ---------|------data e hora (utc)-------|ƒₙ(1/𝑒ᵉ) → 1/𝑒 ≈ 0.36787944117144

-----|----------|------|-------|---------|-------------|1447463153|2015/11/14 01:05:53|
  189|  94500000|  25.0|00:25.0|   4758.3|00 01:19:18.3|1447467911|2015/11/14 02:25:11|0.36797214391073196445788759780987039623439124353774
  190|  95000000|  24.7|00:24.7|   4783.0|00 01:19:43.0|1447467935|2015/11/14 02:25:35|0.36797189961899895616996203163899067686776128185622
  191|  95500000|  24.6|00:24.6|   4807.6|00 01:20:07.6|1447467960|2015/11/14 02:26:00|0.36797165724838727999624420925426918882556977811283
  192|  96000000|  24.7|00:24.7|   4832.3|00 01:20:32.3|1447467985|2015/11/14 02:26:25|0.36797141677384879210497945549031266188001950463497
  193|  96500000|  24.6|00:24.6|   4856.9|00 01:20:56.9|1447468009|2015/11/14 02:26:49|0.36797117817079019394429164477080533746607251283037
  194|  97000000|  25.0|00:25.0|   4882.0|00 01:21:22.0|1447468034|2015/11/14 02:27:14|0.36797094141506246776425181237144501128185587920667
  195|  97500000|  24.7|00:24.7|   4906.6|00 01:21:46.6|1447468059|2015/11/14 02:27:39|0.36797070648295061050282408832097912137892935888871
  196|  98000000|  24.6|00:24.6|   4931.3|00 01:22:11.3|1447468084|2015/11/14 02:28:04|0.36797047335116365612804323413801422606824268136029
  197|  98500000|  25.0|00:25.0|   4956.3|00 01:22:36.3|1447468109|2015/11/14 02:28:29|0.36797024199682497690646280676090333368545531498999
  198|  99000000|  24.7|00:24.7|   4981.0|00 01:23:01.0|1447468133|2015/11/14 02:28:53|0.36797001239746285442936301909439963871686946347053
  199|  99500000|  24.6|00:24.6|   5005.6|00 01:23:25.6|1447468158|2015/11/14 02:29:18|0.36796978453100131157419873284683861913571629211783
  200| 100000000|  24.7|00:24.7|   5030.3|00 01:23:50.3|1447468183|2015/11/14 02:29:43|0.36796955837575119691003593382259061633475426402524
  201| 100500000|  25.0|00:25.0|   5055.4|00 01:24:15.4|1447468208|2015/11/14 02:30:08|0.36796933391040151337296627331809298576952880022023
  202| 101000000|  24.6|00:24.6|   5080.0|00 01:24:40.0|1447468233|2015/11/14 02:30:33|0.36796911111401098334136431831182110383032435221863
  203| 101500000|  24.7|00:24.7|   5104.7|00 01:25:04.7|1447468257|2015/11/14 02:30:57|0.36796888996599984253198733708587257936921685403466
  204| 102000000|  24.7|00:24.7|   5129.4|00 01:25:29.4|1447468282|2015/11/14 02:31:22|0.36796867044614185541690677866585941160575795157291
  205| 102500000|  25.0|00:25.0|   5154.4|00 01:25:54.4|1447468307|2015/11/14 02:31:47|0.36796845253455654512866764335448810157590203137
  206| 103000000|  24.7|00:24.7|   5179.1|00 01:26:19.1|1447468332|2015/11/14 02:32:12|0.36796823621170163107743148619153607589320115622768
  207| 103500000|  24.6|00:24.6|   5203.7|00 01:26:43.7|1447468356|2015/11/14 02:32:36|0.36796802145836566774967848291812946455129012919836
  208| 104000000|  25.0|00:25.0|   5228.7|00 01:27:08.7|1447468381|2015/11/14 02:33:01|0.36796780825566087839380579900482158201020983675363
  209| 104500000|  24.7|00:24.7|   5253.4|00 01:27:33.4|1447468406|2015/11/14 02:33:26|0.36796759658501617752412117260306735253644035621936
  210| 105000000|  24.7|00:24.7|   5278.1|00 01:27:58.1|1447468431|2015/11/14 02:33:51|0.36796738642817037639172697327846151129694012867565
  211| 105500000|  24.7|00:24.7|   5302.7|00 01:28:22.7|1447468455|2015/11/14 02:34:15|0.3679671777671655657790341871808193997216733265915
  212| 106000000|  25.0|00:25.0|   5327.8|00 01:28:47.8|1447468480|2015/11/14 02:34:40|0.36796697058434067067453047532347197605370737910691
  213| 106500000|  24.7|00:24.7|   5352.4|00 01:29:12.4|1447468505|2015/11/14 02:35:05|0.36796676486232517157632494409977295814605767034015
  214| 107000000|  24.7|00:24.7|   5377.2|00 01:29:37.2|1447468530|2015/11/14 02:35:30|0.3679665605840329873572595077771811666654844215321
  215| 107500000|  24.6|00:24.6|   5401.8|00 01:30:01.8|1447468554|2015/11/14 02:35:54|0.36796635773265651480135030770836767656635388379326
  216| 108000000|  25.0|00:25.0|   5426.8|00 01:30:26.8|1447468579|2015/11/14 02:36:19|0.36796615629166082009132374824037922342047062159151
  217| 108500000|  24.7|00:24.7|   5451.5|00 01:30:51.5|1447468604|2015/11/14 02:36:44|0.36796595624477797769034592202987204482957611797029
  218| 109000000|  24.6|00:24.6|   5476.2|00 01:31:16.2|1447468629|2015/11/14 02:37:09|0.36796575757600155221800239803116216020480110619265
  219| 109500000|  25.0|00:25.0|   5501.2|00 01:31:41.2|1447468654|2015/11/14 02:37:34|0.36796556026958121907144444202396702825380710494017
  220| 110000000|  24.7|00:24.7|   5525.9|00 01:32:05.9|1447468678|2015/11/14 02:37:58|0.36796536431001751968764140895036437956953879362711
  221| 110500000|  24.6|00:24.6|   5550.5|00 01:32:30.5|1447468703|2015/11/14 02:38:23|0.36796516968205674748211842316004658775748730975406
  222| 111000000|  24.7|00:24.7|   5575.2|00 01:32:55.2|1447468728|2015/11/14 02:38:48|0.36796497637068596063365278986145258228151765271889
  223| 111500000|  24.6|00:24.6|   5599.8|00 01:33:19.8|1447468752|2015/11/14 02:39:12|0.36796478436112811801337982385563720694787132257899
  224| 112000000|  25.0|00:25.0|   5624.9|00 01:33:44.9|1447468777|2015/11/14 02:39:37|0.36796459363883733468083620712361220778873384404524
  225| 112500000|  24.7|00:24.7|   5649.5|00 01:34:09.5|1447468802|2015/11/14 02:40:02|0.36796440418949425348885371151486588288511954521229
  226| 113000000|  24.6|00:24.6|   5674.2|00 01:34:34.2|1447468827|2015/11/14 02:40:27|0.3679642159990015294541056295491549566719926184783
  227| 113500000|  25.0|00:25.0|   5699.2|00 01:34:59.2|1447468852|2015/11/14 02:40:52|0.3679640290534794236606908831298778377866891548558
  228| 114000000|  24.7|00:24.7|   5723.9|00 01:35:23.9|1447468876|2015/11/14 02:41:16|0.36796384333926150357059618151714166711064749618301
  229| 114500000|  24.6|00:24.6|   5748.6|00 01:35:48.6|1447468901|2015/11/14 02:41:41|0.36796365884289044671737618431401200178679738837305
  230| 115000000|  24.7|00:24.7|   5773.2|00 01:36:13.2|1447468926|2015/11/14 02:42:06|0.36796347555111394485809896671391684573058672372608
  231| 115500000|  25.0|00:25.0|   5798.2|00 01:36:38.2|1447468951|2015/11/14 02:42:31|0.36796329345088070575367531364522167070558389739268
  232| 116000000|  24.6|00:24.6|   5822.9|00 01:37:02.9|1447468975|2015/11/14 02:42:55|0.36796311252933654983927454347607587009568136978703
  233| 116500000|  24.7|00:24.7|   5847.6|00 01:37:27.6|1447469000|2015/11/14 02:43:20|0.36796293277382059913476901282758795686789662477157
  234| 117000000|  24.6|00:24.6|   5872.2|00 01:37:52.2|1447469025|2015/11/14 02:43:45|0.36796275417186155583018012031872071606674139819101
  235| 117500000|  25.0|00:25.0|   5897.2|00 01:38:17.2|1447469050|2015/11/14 02:44:10|0.36796257671117406806305036680143759633008240206901
  236| 118000000|  24.7|00:24.7|   5921.9|00 01:38:41.9|1447469074|2015/11/14 02:44:34|0.36796240037965518048366291706097937962676362099059
  237| 118500000|  24.7|00:24.7|   5946.6|00 01:39:06.6|1447469099|2015/11/14 02:44:59|0.36796222516538086728019071438097751241476409617887
  238| 119000000|  25.0|00:25.0|   5971.6|00 01:39:31.6|1447469124|2015/11/14 02:45:24|0.36796205105660264540929485942160671451673729688469
  239| 119500000|  24.7|00:24.7|   5996.3|00 01:39:56.3|1447469149|2015/11/14 02:45:49|0.3679618780417442658485150286797342580171163155799
  240| 120000000|  24.6|00:24.6|   6020.9|00 01:40:20.9|1447469173|2015/11/14 02:46:13|0.36796170610939848075510678016871350151245291263349
  241| 120500000|  24.7|00:24.7|   6045.6|00 01:40:45.6|1447469198|2015/11/14 02:46:38|0.36796153524832388448188076095425117108351404787407
  242| 121000000|  25.0|00:25.0|   6070.6|00 01:41:10.6|1447469223|2015/11/14 02:47:03|0.36796136544744182646418187515865029270079515086216
  243| 121500000|  24.7|00:24.7|   6095.3|00 01:41:35.3|1447469248|2015/11/14 02:47:28|0.36796119669583339405350307449972309775135561340934
  244| 122000000|  24.7|00:24.7|   6120.0|00 01:41:59.9|1447469272|2015/11/14 02:47:52|0.36796102898273646343244537245093053511839322942271
  245| 122500000|  24.6|00:24.6|   6144.6|00 01:42:24.6|1447469297|2015/11/14 02:48:17|0.36796086229754281680289601092485302841439599607871
  246| 123000000|  25.0|00:25.0|   6169.6|00 01:42:49.6|1447469322|2015/11/14 02:48:42|0.36796069662979532409447992957993712035285569724884
  247| 123500000|  24.7|00:24.7|   6194.3|00 01:43:14.3|1447469347|2015/11/14 02:49:07|0.3679605319691851874936219237669251112368015582251
  248| 124000000|  24.6|00:24.6|   6219.0|00 01:43:38.9|1447469371|2015/11/14 02:49:31|0.36796036830554924714501102289858911308155823412645
  249| 124500000|  24.7|00:24.7|   6243.6|00 01:44:03.6|1447469396|2015/11/14 02:49:56|0.36796020562886734642695449472679847698255554789098
  250| 125000000|  25.1|00:25.1|   6268.8|00 01:44:28.8|1447469421|2015/11/14 02:50:21|0.36796004392925975525011336536645726188320912983908
  251| 125500000|  24.7|00:24.7|   6293.4|00 01:44:53.4|1447469446|2015/11/14 02:50:46|0.36795988319698464987548852190355572060490380873084
  252| 126000000|  24.7|00:24.7|   6318.1|00 01:45:18.1|1447469471|2015/11/14 02:51:11|0.3679597234224356477923377432578609346576258854958
  253| 126500000|  24.7|00:24.7|   6342.8|00 01:45:42.8|1447469495|2015/11/14 02:51:35|0.36795956459613939624000824365276499056831713872792
  254| 127000000|  25.0|00:25.0|   6367.8|00 01:46:07.8|1447469520|2015/11/14 02:52:00|0.36795940670875321299952293403096067660907535362049
  255| 127500000|  24.7|00:24.7|   6392.5|00 01:46:32.5|1447469545|2015/11/14 02:52:25|0.36795924975106277812121570689176351404131863593448
  256| 128000000|  24.7|00:24.7|   6417.1|00 01:46:57.1|1447469570|2015/11/14 02:52:50|0.36795909371397987529382350512738760588697315391998
  257| 128500000|  25.0|00:25.0|   6442.2|00 01:47:22.2|1447469595|2015/11/14 02:53:15|0.36795893858854018159826049976486625905017655879691
  258| 129000000|  24.7|00:24.7|   6466.9|00 01:47:46.9|1447469619|2015/11/14 02:53:39|0.36795878436590110442587010245033530458449984924818
  259| 129500000|  24.6|00:24.6|   6491.5|00 01:48:11.5|1447469644|2015/11/14 02:54:04|0.36795863103733966437631956661099428151457223678115
  260| 130000000|  24.7|00:24.7|   6516.2|00 01:48:36.2|1447469669|2015/11/14 02:54:29|0.3679584785942504229845135260109981884085423259909
  261| 130500000|  25.0|00:25.0|   6541.2|00 01:49:01.2|1447469694|2015/11/14 02:54:54|0.36795832702814345415899915098023010697595252695693
  262| 131000000|  24.6|00:24.6|   6565.9|00 01:49:25.9|1447469718|2015/11/14 02:55:18|0.3679581763306423582463571493654059089082198224833
  263| 131500000|  24.7|00:24.7|   6590.6|00 01:49:50.6|1447469743|2015/11/14 02:55:43|0.36795802649348231766705846202639912839601743615514
  264| 132000000|  24.6|00:24.6|   6615.2|00 01:50:15.2|1447469768|2015/11/14 02:56:08|0.36795787750850819309825351517453866198693491960341
  265| 132500000|  25.0|00:25.0|   6640.2|00 01:50:40.2|1447469793|2015/11/14 02:56:33|0.36795772936767265920798512782679149444261935344845
  266| 133000000|  24.6|00:24.6|   6664.8|00 01:51:04.8|1447469817|2015/11/14 02:56:57|0.36795758206303437897341205008038226779870800392578
  267| 133500000|  24.6|00:24.6|   6689.5|00 01:51:29.5|1447469842|2015/11/14 02:57:22|0.36795743558675621564283068993487528683826979929774
  268| 134000000|  25.0|00:25.0|   6714.5|00 01:51:54.5|1447469867|2015/11/14 02:57:47|0.36795728993110348142761963952065401611727743808597
  269| 134500000|  24.6|00:24.6|   6739.1|00 01:52:19.1|1447469892|2015/11/14 02:58:12|0.36795714508844222203573566121538754255731443296098
  270| 135000000|  24.6|00:24.6|   6763.7|00 01:52:43.7|1447469916|2015/11/14 02:58:36|0.36795700105123753618309017740179110734842145837218
  271| 135500000|  24.7|00:24.7|   6788.4|00 01:53:08.4|1447469941|2015/11/14 02:59:01|0.36795685781205192924306022394644258028735275012734
  272| 136000000|  25.0|00:25.0|   6813.4|00 01:53:33.4|1447469966|2015/11/14 02:59:26|0.36795671536354370021756438666239404634983186817934
  273| 136500000|  24.6|00:24.6|   6838.0|00 01:53:58.0|1447469991|2015/11/14 02:59:51|0.36795657369846536123558850819779076417132149512371
  274| 137000000|  24.7|00:24.7|   6862.7|00 01:54:22.7|1447470015|2015/11/14 03:00:15|0.36795643280966208880680299629106161718724604955618
  275| 137500000|  24.7|00:24.7|   6887.4|00 01:54:47.4|1447470040|2015/11/14 03:00:40|0.36795629269007020607899749150471715433044982156383
  276| 138000000|  25.0|00:25.0|   6912.4|00 01:55:12.4|1447470065|2015/11/14 03:01:05|0.36795615333271569536849265373281946788107658956377
  277| 138500000|  24.7|00:24.7|   6937.1|00 01:55:37.1|1447470090|2015/11/14 03:01:30|0.36795601473071274025249521244217124353139179543968
  278| 139000000|  24.6|00:24.6|   6961.7|00 01:56:01.7|1447470114|2015/11/14 03:01:54|0.36795587687726229653156266278748299770739791909605
  279| 139500000|  25.0|00:25.0|   6986.7|00 01:56:26.7|1447470139|2015/11/14 03:02:19|0.36795573976565069138895873682957258042148029578422
  280| 140000000|  24.7|00:24.7|   7011.4|00 01:56:51.4|1447470164|2015/11/14 03:02:44|0.36795560338924825009172991907880562410269754959365
  281| 140500000|  24.6|00:24.6|   7036.0|00 01:57:16.0|1447470189|2015/11/14 03:03:09|0.36795546774150794959583594784393947925917121852428
  282| 141000000|  24.7|00:24.7|   7060.7|00 01:57:40.7|1447470213|2015/11/14 03:03:33|0.36795533281596409843464187446745378584839618994992
  283| 141500000|  25.0|00:25.0|   7085.7|00 01:58:05.7|1447470238|2015/11/14 03:03:58|0.36795519860623104228654358327940270010152943460264
  284| 142000000|  24.6|00:24.6|   7110.3|00 01:58:30.3|1447470263|2015/11/14 03:04:23|0.36795506510600189463346979127188749729244999265318
  285| 142500000|  24.7|00:24.7|   7135.0|00 01:58:55.0|1447470287|2015/11/14 03:04:47|0.36795493230904729193749790333218278098813023924977
  286| 143000000|  24.6|00:24.6|   7159.6|00 01:59:19.6|1447470312|2015/11/14 03:05:12|0.36795480020921417277785454695451670064950099327746
  287| 143500000|  25.0|00:25.0|   7184.6|00 01:59:44.6|1447470337|2015/11/14 03:05:37|0.36795466880042458040515941984246687021840908256666
  288| 144000000|  24.6|00:24.6|   7209.2|00 02:00:09.2|1447470362|2015/11/14 03:06:02|0.36795453807667448818392796766057742263852970266074
  289| 144500000|  24.6|00:24.6|   7233.8|00 02:00:33.8|1447470386|2015/11/14 03:06:26|0.36795440803203264740808854531325590946654233087809
  290| 145000000|  25.0|00:25.0|   7258.8|00 02:00:58.8|1447470411|2015/11/14 03:06:51|0.36795427866063945698760676764812306614014426063745
  291| 145500000|  24.6|00:24.6|   7283.5|00 02:01:23.5|1447470436|2015/11/14 03:07:16|0.36795414995670585451725689505765494729665540640386
  292| 146000000|  24.6|00:24.6|   7308.1|00 02:01:48.1|1447470461|2015/11/14 03:07:41|0.36795402191451222825115002272769732096291628132304
  293| 146500000|  24.7|00:24.7|   7332.8|00 02:02:12.8|1447470485|2015/11/14 03:08:05|0.36795389452840734951883379049841925839019432415865
  294| 147000000|  25.0|00:25.0|   7357.8|00 02:02:37.8|1447470510|2015/11/14 03:08:30|0.36795376779280732513063010713895191268770629660582
  295| 147500000|  24.6|00:24.6|   7382.4|00 02:03:02.4|1447470535|2015/11/14 03:08:55|0.36795364170219456933138737147256389088524682658507
  296| 148000000|  24.6|00:24.6|   7407.0|00 02:03:27.0|1447470560|2015/11/14 03:09:20|0.3679535162511167948730028522617053577729217303173
  297| 148500000|  24.6|00:24.6|   7431.7|00 02:03:51.7|1447470584|2015/11/14 03:09:44|0.36795339143418602278692984962643530307918779890256
  298| 149000000|  25.0|00:25.0|   7456.6|00 02:04:16.6|1447470609|2015/11/14 03:10:09|0.36795326724607761044843322010296257755635560329086
  299| 149500000|  24.7|00:24.7|   7481.3|00 02:04:41.3|1447470634|2015/11/14 03:10:34|0.36795314368152929753460566322792812321419196107294
  300| 150000000|  24.6|00:24.6|   7505.9|00 02:05:05.9|1447470658|2015/11/14 03:10:58|0.36795302073534026948811535241185841171704739402119
  301| 150500000|  25.0|00:25.0|   7530.9|00 02:05:30.9|1447470683|2015/11/14 03:11:23|0.36795289840237023810833222737636413417203053824621
  302| 151000000|  24.7|00:24.7|   7555.6|00 02:05:55.6|1447470708|2015/11/14 03:11:48|0.36795277667753853890088441064740979538138987203611
  303| 151500000|  24.6|00:24.6|   7580.2|00 02:06:20.2|1447470733|2015/11/14 03:12:13|0.3679526555558232448258363202684357263859557919186
  304| 152000000|  24.7|00:24.7|   7604.8|00 02:06:44.8|1447470757|2015/11/14 03:12:37|0.36795253503226029609356438307880951848037038181426
  305| 152500000|  24.9|00:24.9|   7629.8|00 02:07:09.8|1447470782|2015/11/14 03:13:02|0.36795241510194264566604278111933214728193291324824
  306| 153000000|  24.6|00:24.6|   7654.3|00 02:07:34.3|1447470807|2015/11/14 03:13:27|0.3679522957600194201296480876715595528073272319909
  307| 153500000|  24.6|00:24.6|   7678.9|00 02:07:58.9|1447470831|2015/11/14 03:13:51|0.36795217700169509561375540524170437990729600164594
  308| 154000000|  24.6|00:24.6|   7703.5|00 02:08:23.5|1447470856|2015/11/14 03:14:16|0.3679520588222286884373368878780217164503026658953
  309| 154500000|  25.0|00:25.0|   7728.5|00 02:08:48.5|1447470881|2015/11/14 03:14:41|0.36795194121693296017349325271329437473138315050208
  310| 155000000|  24.6|00:24.6|   7753.2|00 02:09:13.2|1447470906|2015/11/14 03:15:06|0.36795182418117363682935676350593633386577374821371
  311| 155500000|  24.6|00:24.6|   7777.8|00 02:09:37.8|1447470930|2015/11/14 03:15:30|0.36795170771036864184610667867723252561761311837992
  312| 156000000|  25.0|00:25.0|   7802.8|00 02:10:02.8|1447470955|2015/11/14 03:15:55|0.36795159179998734263094155623461755833015019150383
  313| 156500000|  24.7|00:24.7|   7827.5|00 02:10:27.4|1447470980|2015/11/14 03:16:20|0.36795147644554981033976314624249102455265311475562
  314| 157000000|  24.6|00:24.6|   7852.1|00 02:10:52.1|1447471005|2015/11/14 03:16:45|0.36795136164262609263604972394981658880033499898387
  315| 157500000|  24.7|00:24.7|   7876.7|00 02:11:16.7|1447471029|2015/11/14 03:17:09|0.36795124738683549915793827408643222402715789882329
  316| 158000000|  25.0|00:25.0|   7901.7|00 02:11:41.7|1447471054|2015/11/14 03:17:34|0.36795113367384589943190039206114354268738961987032
  317| 158500000|  24.6|00:24.6|   7926.4|00 02:12:06.4|1447471079|2015/11/14 03:17:59|0.36795102049937303297759140260518819525788273968902
  318| 159000000|  24.7|00:24.7|   7951.0|00 02:12:31.0|1447471104|2015/11/14 03:18:24|0.36795090785917983135448111803704240116080076918787
  319| 159500000|  24.6|00:24.6|   7975.6|00 02:12:55.6|1447471128|2015/11/14 03:18:48|0.36795079574907575190674280577005778260361709689325
  320| 160000000|  25.0|00:25.0|   8000.6|00 02:13:20.6|1447471153|2015/11/14 03:19:13|0.36795068416491612296858908474410851457204633894933
  321| 160500000|  24.7|00:24.7|   8025.3|00 02:13:45.3|1447471178|2015/11/14 03:19:38|0.3679505731026015002978042435622936324109914282058
